Date,ASII.JK,BBCA.JK,BBRI.JK,BMRI.JK,EXCL.JK,ICBP.JK,INDF.JK,KLBF.JK,TLKM.JK,UNVR.JK
2023-04-10,4246.267578125,7865.57080078125,3819.72021484375,3969.262451171875,1633.5758056640625,9489.6298828125,5644.2763671875,1946.1337890625,3604.8134765625,3707.696533203125
2023-04-11,4317.3349609375,7887.91552734375,3835.438720703125,3969.262451171875,1585.6575927734375,9607.3671875,5666.5859375,1946.1337890625,3604.8134765625,3629.912353515625
2023-04-12,4441.703125,7954.95166015625,3874.736328125,4008.17724609375,1598.7261962890625,9466.0830078125,5599.65771484375,1917.928955078125,3613.19677734375,3621.27001953125
2023-04-13,4441.703125,7977.29638671875,3914.033935546875,3988.72021484375,1568.232666015625,9654.462890625,5599.65771484375,1908.5272216796875,3638.3466796875,3543.48583984375
2023-04-14,4406.1689453125,8044.33251953125,3988.69873046875,4066.549072265625,1572.589111328125,9654.462890625,5621.96728515625,1936.732177734375,3638.3466796875,3586.69921875
2023-04-17,4423.93603515625,8066.677734375,3921.893310546875,3988.72021484375,1555.164306640625,9630.9140625,5644.2763671875,1917.928955078125,3579.66357421875,3569.413818359375
2023-04-18,4566.0703125,8156.05908203125,3890.45556640625,4027.63427734375,1563.8765869140625,9607.3671875,5666.5859375,1936.732177734375,3579.66357421875,3534.843505859375
2023-04-26,4761.50537109375,8223.0947265625,3949.4013671875,4047.091796875,1537.739501953125,9607.3671875,5800.44189453125,1955.535400390625,3688.646484375,3543.48583984375
2023-04-27,4761.50537109375,8178.40576171875,4047.6455078125,4047.091796875,1533.3831787109375,9654.462890625,5733.51416015625,1993.141845703125,3621.580322265625,3802.76513671875
2023-04-28,4797.0390625,8089.02490234375,4008.347900390625,4027.63427734375,1524.6707763671875,9960.580078125,5755.82373046875,1993.141845703125,3562.89697265625,3802.76513671875
2023-05-02,4743.73876953125,8089.02490234375,4047.6455078125,4086.006103515625,1507.2459716796875,9795.7470703125,5800.44189453125,1946.1337890625,3512.59716796875,3802.76513671875
2023-05-03,4708.2041015625,7977.29638671875,4008.347900390625,4066.549072265625,1585.6575927734375,10125.412109375,5934.29833984375,1936.732177734375,3479.064208984375,3802.76513671875
2023-05-04,4690.43798828125,8044.33251953125,4047.6455078125,4027.63427734375,1594.3699951171875,10172.5068359375,5911.9892578125,1964.9368896484375,3479.064208984375,3845.97900390625
2023-05-05,4769.54296875,8044.33251953125,4106.59130859375,4027.63427734375,1581.3013916015625,10243.1484375,5978.91748046875,2021.3466796875,3495.830810546875,3880.5498046875
2023-05-08,4750.154296875,8044.33251953125,4008.347900390625,3988.72021484375,1576.9451904296875,10384.43359375,6135.0830078125,1974.338623046875,3403.614501953125,3863.263671875
2023-05-09,4905.26171875,7977.29638671875,4027.99658203125,3930.348388671875,1659.7130126953125,10360.88671875,6090.4638671875,1936.732177734375,3411.997802734375,3794.122802734375
2023-05-10,4905.26171875,7977.29638671875,4047.6455078125,3949.805908203125,1655.3568115234375,10266.697265625,6157.39306640625,1936.732177734375,3462.297607421875,3889.19189453125
2023-05-11,4847.09619140625,7887.91552734375,4047.6455078125,3969.262451171875,1703.275146484375,10337.3388671875,6068.1552734375,2002.5435791015625,3428.764404296875,3828.693359375
2023-05-12,4827.70751953125,7865.57080078125,4047.6455078125,3891.43408203125,1711.987548828125,10243.1484375,6001.2265625,2019.7738037109375,3336.54833984375,3802.76513671875
2023-05-15,4924.6494140625,7843.22509765625,4047.6455078125,3930.348388671875,1690.2064208984375,10360.88671875,6001.2265625,2048.49072265625,3336.54833984375,3889.19189453125
2023-05-16,4866.48388671875,7776.189453125,4086.942626953125,3883.6513671875,1705.3453369140625,10360.88671875,6090.4638671875,2105.92529296875,3336.54833984375,3897.834228515625
2023-05-17,4905.26171875,7843.22509765625,4086.942626953125,3891.43408203125,1745.4188232421875,10360.88671875,6068.1552734375,2067.6357421875,3344.931396484375,3854.62109375
2023-05-19,5021.59130859375,8044.33251953125,4244.13330078125,3949.805908203125,1789.9447021484375,10313.791015625,6202.01123046875,2077.208251953125,3370.08154296875,3828.693359375
2023-05-22,5118.53369140625,8044.33251953125,4263.78173828125,4066.549072265625,1789.9447021484375,10360.88671875,6157.39306640625,2038.918701171875,3386.84814453125,3820.05029296875
2023-05-23,5118.53369140625,8156.05908203125,4322.728515625,3988.72021484375,1727.6083984375,10525.71875,6202.01123046875,2029.34619140625,3386.84814453125,3845.97900390625
2023-05-24,5176.69873046875,8066.677734375,4401.3232421875,3949.805908203125,1732.060791015625,10549.265625,6202.01123046875,1952.76708984375,3487.447265625,3811.40771484375
2023-05-25,5118.53369140625,8089.02490234375,4303.0791015625,4027.63427734375,1749.8712158203125,10549.265625,6335.86767578125,1962.33935546875,3453.91455078125,3811.40771484375
2023-05-26,5118.53369140625,8178.40576171875,4401.3232421875,3988.72021484375,1727.6083984375,10549.265625,6425.10498046875,1962.33935546875,3462.297607421875,3785.47998046875
2023-05-29,5118.53369140625,8178.40576171875,4362.02490234375,4008.17724609375,1732.060791015625,10525.71875,6425.10498046875,2019.7738037109375,3520.980712890625,3932.4052734375
2023-05-30,5040.97998046875,8267.787109375,4322.728515625,4008.17724609375,1754.323974609375,10549.265625,6380.486328125,1981.4842529296875,3453.91455078125,3923.762451171875
2023-05-31,5002.20263671875,8089.02490234375,4381.67431640625,3930.348388671875,1767.681640625,11020.2158203125,6335.86767578125,1943.1947021484375,3386.84814453125,3915.1201171875
2023-06-05,5293.029296875,8223.0947265625,4263.78173828125,3949.805908203125,1767.681640625,10878.931640625,6469.72412109375,1962.33935546875,3420.381103515625,3889.19189453125
2023-06-06,5273.64013671875,8178.40576171875,4283.43017578125,3930.348388671875,1754.323974609375,10643.4560546875,6581.27099609375,1952.76708984375,3428.764404296875,3854.62109375
2023-06-07,5273.64013671875,8133.71484375,4244.13330078125,3910.89111328125,1825.5654296875,10643.4560546875,6648.19921875,1962.33935546875,3479.064208984375,3949.690673828125
2023-06-08,5254.25244140625,8156.05908203125,4303.0791015625,3910.89111328125,1887.9019775390625,10643.4560546875,6625.8896484375,1952.76708984375,3495.830810546875,3975.6181640625
2023-06-09,5273.64013671875,8133.71484375,4263.78173828125,3988.72021484375,1825.5654296875,10714.0986328125,6625.8896484375,1962.33935546875,3479.064208984375,3932.4052734375
2023-06-12,5254.25244140625,8178.40576171875,4244.13330078125,3969.262451171875,1816.660400390625,10643.4560546875,6648.19921875,1971.911865234375,3538.119140625,3984.2607421875
2023-06-13,5234.86376953125,8178.40576171875,4362.02490234375,3969.262451171875,1825.5654296875,10596.361328125,6558.96142578125,1991.056640625,3520.64697265625,3897.834228515625
2023-06-14,5351.1943359375,8111.369140625,4362.02490234375,3930.348388671875,1789.9447021484375,10643.4560546875,6625.8896484375,1962.33935546875,3494.438720703125,3837.3359375
2023-06-15,5331.8056640625,8089.02490234375,4342.37646484375,3988.72021484375,1798.8499755859375,10667.00390625,6648.19921875,1991.056640625,3511.910888671875,3906.47705078125
2023-06-16,5312.4169921875,8089.02490234375,4362.02490234375,4008.17724609375,1798.8499755859375,10549.265625,6492.033203125,2010.2012939453125,3468.230224609375,3794.122802734375
2023-06-19,5331.8056640625,8044.33251953125,4342.37646484375,3988.72021484375,1754.323974609375,10596.361328125,6603.58056640625,1981.4842529296875,3459.494140625,3785.47998046875
2023-06-20,5273.64013671875,8089.02490234375,4362.02490234375,3969.262451171875,1749.8712158203125,10549.265625,6380.486328125,1981.4842529296875,3485.702392578125,3716.3388671875
2023-06-21,5370.58203125,8156.05908203125,4381.67431640625,3969.262451171875,1740.966064453125,10667.00390625,6581.27099609375,1962.33935546875,3476.966552734375,3768.194580078125
2023-06-22,5254.25244140625,8089.02490234375,4303.0791015625,3949.805908203125,1718.703125,10525.71875,6447.4150390625,1933.622314453125,3442.02197265625,3673.125244140625
2023-06-23,5254.25244140625,8089.02490234375,4244.13330078125,3949.805908203125,1718.703125,10525.71875,6514.3427734375,1962.33935546875,3450.75830078125,3690.410888671875
2023-06-26,5273.64013671875,8111.369140625,4283.43017578125,3988.72021484375,1763.2291259765625,10667.00390625,6536.65234375,1981.4842529296875,3485.702392578125,3655.840576171875
2023-06-27,5254.25244140625,8178.40576171875,4263.78173828125,4047.091796875,1740.966064453125,10667.00390625,6558.96142578125,1962.33935546875,3494.438720703125,3681.768310546875
2023-07-03,5293.029296875,8111.369140625,4303.0791015625,4163.83447265625,1745.4188232421875,10902.4775390625,6469.72412109375,1933.622314453125,3494.438720703125,3724.9814453125
2023-07-04,5254.25244140625,8089.02490234375,4283.43017578125,4086.006103515625,1758.7764892578125,10808.2890625,6581.27099609375,1900.118896484375,3468.230224609375,3742.2666015625
2023-07-05,5254.25244140625,8089.02490234375,4283.43017578125,4105.46337890625,1781.03955078125,10784.7412109375,6625.8896484375,1924.0499267578125,3476.966552734375,3724.9814453125
2023-07-06,5273.64013671875,8111.369140625,4263.78173828125,4124.919921875,1816.660400390625,10737.646484375,6648.19921875,1904.9051513671875,3459.494140625,3734.6474609375
2023-07-07,5293.029296875,8066.677734375,4224.48388671875,4008.17724609375,1834.470703125,10797.98046875,6723.98876953125,1904.9051513671875,3459.494140625,3725.860107421875
2023-07-10,5254.25244140625,8089.02490234375,4244.13330078125,4027.63427734375,1807.755126953125,10845.865234375,6700.88232421875,1914.4774169921875,3450.75830078125,3734.6474609375
2023-07-11,5273.64013671875,8066.677734375,4263.78173828125,4105.46337890625,1816.660400390625,11037.4033203125,6747.09521484375,1943.1947021484375,3476.966552734375,3734.6474609375
2023-07-12,5254.25244140625,8200.75,4283.43017578125,4124.919921875,1825.5654296875,11157.115234375,6839.52099609375,1914.4774169921875,3476.966552734375,3699.498046875
2023-07-13,5273.64013671875,8156.05908203125,4283.43017578125,4163.83447265625,1789.9447021484375,11205.0,6885.734375,1933.622314453125,3424.5498046875,3734.6474609375
2023-07-14,5234.86376953125,8223.0947265625,4342.37646484375,4202.7490234375,1807.755126953125,11276.8271484375,6885.734375,1981.4842529296875,3433.285888671875,3734.6474609375
2023-07-17,5176.69873046875,8200.75,4381.67431640625,4183.29150390625,1807.755126953125,11157.115234375,6747.09521484375,1933.622314453125,3415.813720703125,3752.222412109375
2023-07-18,5099.1455078125,8178.40576171875,4420.9716796875,4163.83447265625,1781.03955078125,11252.8837890625,6793.30810546875,1914.4774169921875,3363.397216796875,3752.222412109375
2023-07-20,5060.3681640625,8178.40576171875,4420.9716796875,4300.03466796875,1843.3758544921875,10989.51953125,6770.20166015625,1866.615478515625,3363.397216796875,3708.285400390625
2023-07-21,5002.20263671875,8178.40576171875,4420.9716796875,4319.4921875,1834.470703125,11013.4609375,6770.20166015625,1885.7603759765625,3372.13330078125,3769.79736328125
2023-07-24,5079.7568359375,8133.71484375,4401.3232421875,4280.57763671875,1825.5654296875,11037.4033203125,6723.98876953125,1885.7603759765625,3407.07763671875,3769.79736328125
2023-07-25,5040.97998046875,8178.40576171875,4440.6201171875,4319.4921875,1816.660400390625,10750.0966796875,6631.56298828125,1880.97412109375,3389.60546875,3558.899658203125
2023-07-26,5118.53369140625,8357.16796875,4460.26904296875,4338.94921875,1843.3758544921875,10702.2109375,6631.56298828125,1852.2569580078125,3389.60546875,3488.600341796875
2023-07-27,5060.3681640625,8245.4423828125,4440.6201171875,4377.86328125,1843.3758544921875,10702.2109375,6700.88232421875,1823.539794921875,3249.827880859375,3374.3642578125
2023-07-28,5137.921875,8156.05908203125,4479.91845703125,4436.23486328125,2003.66943359375,10726.1533203125,6770.20166015625,1828.3260498046875,3249.827880859375,3400.72607421875
2023-07-31,5312.4169921875,8156.05908203125,4440.6201171875,4455.6923828125,2021.479736328125,10726.1533203125,6770.20166015625,1833.1121826171875,3249.827880859375,3383.151123046875
2023-08-01,5331.8056640625,8156.05908203125,4479.91845703125,4397.3203125,2030.3851318359375,10606.4423828125,6469.8173828125,1727.81591796875,3276.036376953125,3312.85205078125
